DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
DOM;BUN;6000;2598;6
ROU;BUN;39959;162949;55
ROU;BUN;39970;165661;58
ROU;BUN;6294;27649;31
RUS;BUN;39842;173036;15
KNA;BUN;26500;17686;1
VCT;BUN;53000;35372;2
VCT;BUN;159000;98033;31
SEN;BUN;22705;37994;25
SEN;BUN;100;118;470923
SGP;BUN;12280;53804;99
SGP;BUN;7020;35533;23
SGP;BUN;9604;25270;53
SGP;BUN;1398;12878;17
ZAF;BUN;38479;186119;81
SWE;BUN;64975;264429;69
SWE;BUN;21009;83138;1
SWE;BUN;20935;93137;36
SWE;BUN;41974;204411;75
SWE;BUN;20905;86436;52
SWE;BUN;20897;85528;8
SWE;BUN;41998;186429;22
CHE;BUN;20942;78023;9
CHE;BUN;12500;51250;204103125
CHE;BUN;1590;13674;54465593
THA;BUN;18000;23040;90974361
THA;BUN;25000;140980;84
THA;BUN;26610;139968;6
THA;BUN;1330;13765;39
THA;BUN;140;1419;74
THA;BUN;175;1446;79
THA;BUN;1;66600;263461608
THA;BUN;18147;82973;65
TTO;BUN;132500;95217;15
TTO;BUN;212000;150227;44
TTO;BUN;238500;185677;2
TTO;BUN;8624;23173;8
TTO;BUN;5800;250305;28
TTO;BUN;3;30;119997
TTO;BUN;62;548;2191950
TTO;BUN;30;15;59351
TTO;BUN;12;87;6
TTO;BUN;15;43;5
TTO;BUN;55;11;43524
TTO;BUN;11106;32601;8
TTO;BUN;948;3604;25
TTO;BUN;168;2090;8323425
TTO;BUN;42000;31404;66
TTO;BUN;53000;32462;5
TTO;BUN;30;222;99
TTO;BUN;300;673;2
TTO;BUN;52388;51852;203912656
TUR;BUN;38413;170169;59
TUR;BUN;19249;82772;62
TUR;BUN;38485;221327;23
URY;BUN;15384;6928;2
URY;BUN;33120;11471;74
URY;BUN;9792;5300;82
URY;BUN;75000;168915;658178986
URY;BUN;25000;59129;47
URY;BUN;48490;40621;1
URY;BUN;61729;53086;94
URY;BUN;66;422;4
URY;BUN;720;1519;95
URY;BUN;2076;7119;72
URY;BUN;1128;31447;3
VEN;BUN;6768;124739;58
VEN;BUN;2485;47908;193798399
VNM;BUN;28000;137655;8
VNM;BUN;900;6198;75
VNM;BUN;9980;42474;68
VNM;BUN;59897;248572;55
VNM;BUN;20019;86855;49
VNM;BUN;59878;242505;9
VNM;BUN;19980;83757;1
VNM;BUN;39936;167413;59
VNM;BUN;4000;18565;37
VNM;BUN;4000;18565;37
CHL;BUN;31413;324535;57
CHL;BUN;1693;78874;63
CHL;BUN;2438;66075;52
CHL;BUN;44;1238;74
CHL;BUN;7894;71609;87
CHL;BUN;299;938;35
CHL;BUN;959;5047;6
CHL;BUN;715;3739;47
CHL;BUN;49;173;88
CHL;BUN;4047;45056;98
CHL;BUN;315;17145;1
CHL;BUN;1452;7072;66
CHL;BUN;6397;50154;92
CHL;BUN;465;874;59
CHL;BUN;1378;10536;88
CHL;BUN;1550;6655;5
CHL;BUN;9;35;57
CHL;BUN;534;6405;2
CHL;BUN;54;1276;43
CHL;BUN;184;1677;37
CHL;BUN;45;3400;36
CHL;BUN;29;819;19
CHL;BUN;229;3155;71
CHL;BUN;41;28;48
CHL;BUN;105;74;5
CHL;BUN;24;28;97
ECU;IPI;3;76;2
ECU;IPI;18;203;6
ECU;IPI;9;136;8
ECU;IPI;467;5056;6
ECU;IPI;95;991;4
ECU;IPI;7;224;7
ECU;IPI;12;320;4
ECU;IPI;31;959;1
ECU;IPI;6;154;2
ECU;IPI;170;6494;25862355
ECU;IPI;247;12130;1
ECU;IPI;479;10448;9
ECU;IPI;3;66;262845
ECU;IPI;450;9430;6
ECU;IPI;197;5167;5
ECU;IPI;245;6129;3
ECU;IPI;1085;24052;8
ECU;IPI;943;17600;2
ECU;IPI;54;1116;4444470
ECU;IPI;11;613;8
ECU;IPI;1045;14215;9
ECU;IPI;4286;21153;53
ECU;IPI;35815;87945;69
ECU;IPI;21151;84283;77
ECU;IPI;4985;20439;14
ECU;IPI;29885;130903;16
ECU;IPI;10635;95715;381188702
ECU;IPI;400;1376;5479920
ECU;IPI;67597;329386;88
ECU;IPI;38242;219607;16
ECU;IPI;30;472;5
ECU;IPI;170;919;36
ECU;IPI;29525;114612;9
ECU;IPI;15740;45533;48
ECU;IPI;8061;34278;56
ECU;IPI;54877;285372;61
ECU;IPI;43444;155469;1
ECU;IPI;1954;4764;71
ECU;IPI;2194;7720;30749918
ECU;IPI;71072;205084;44
ECU;IPI;185760;515095;48
ECU;IPI;19656;42096;48
ECU;IPI;1473;5284;8
ECU;IPI;1248;8646;7
ECU;IPI;1740;9657;4
ECU;IPI;26603;449177;38
ECU;IPI;8685;104893;13
ECU;IPI;2508;19888;44
ECU;IPI;11658;48345;44
ECU;IPI;2052;6747;24
ECU;IPI;2611;9873;6
ECU;IPI;152;624;72
ECU;IPI;1700;3043;12144247
ECU;IPI;152;380;1516534
ECU;IPI;3920;786;8
ECU;IPI;212;3162;8
ECU;IPI;4;9511;96
ECU;IPI;3310;799;3161451
ECU;IPI;720;2490;33
ECU;IPI;20;651;2593030
ECU;IPI;150;2826;28
ECU;IPI;1981;13234;51
ECU;IPI;396;5400;33
ECU;IPI;48;379;68
ECU;IPI;6939;51383;22
ECU;IPI;13498;62156;96
ECU;IPI;1418;3463;56
ECU;IPI;13728;52272;64
ECU;IPI;312;2042;4
ECU;IPI;1188;3609;54
ECU;IPI;3269;18081;38
ECU;IPI;61140;74730;26
ECU;IPI;1588;19662;82
ECU;IPI;15000;15920;62333645
ECU;IPI;54600;62926;5
ECU;IPI;69;552;2184131
ECU;IPI;553;4050;71
ECU;IPI;2567;11825;39
ECU;IPI;9360;37293;3
ECU;IPI;28800;736;25
ECU;IPI;2463;5472;6
ECU;IPI;46;665;16
ECU;IPI;1860;18398;53
ECU;IPI;2300;3820;14788939
ECU;IPI;20000;3000;11972640
ECU;IPI;4000;2767;10833994
ECU;IPI;900;2664;10628161
ECU;IPI;9058;27084;3
ECU;IPI;674298;59760;36
ECU;IPI;31485;65137;15
ECU;IPI;16441;56545;11
ECU;IPI;17090;38381;4
ECU;IPI;132;1584;6313858
ECU;IPI;725;797;47
ECU;IPI;1;38;8
ECU;IPI;4;133;36
ECU;IPI;5032;10285;82
ECU;IPI;7;271;8
ECU;IPI;1024;7348;45
ECU;IPI;453;3229;1
ECU;IPI;136;469;2
ECU;IPI;2926;11087;78
ECU;IPI;1150;7371;52
ECU;IPI;184;1414;28
ECU;IPI;228;2115;2
ECU;IPI;440;1938;31
ECU;IPI;3974;14631;8
ECU;IPI;463;5993;25
ECU;IPI;66;1207;14
ECU;IPI;533;3236;8
ECU;IPI;244;2376;9327629
ECU;IPI;139;6754;1
ECU;IPI;216;5252;20919503
ECU;IPI;207;3945;42
ECU;IPI;248;2725;52
ECU;IPI;93;932;79
ECU;IPI;2465;20590;65
ECU;IPI;549;3519;9
ECU;IPI;860;13447;87
ECU;IPI;337;6116;99
ECU;IPI;1427;21221;13
ECU;IPI;44;696;8
ECU;IPI;67;1141;1
ECU;IPI;278;4263;13
ECU;IPI;250;2162;12
ECU;IPI;281;3943;7
ECU;IPI;600;7200;27874440
ECU;IPI;305;3690;14285650
ECU;IPI;40;1213;2
ECU;IPI;171;1856;25
ECU;IPI;508;4895;5
ECU;IPI;3168;4514;96
ECU;IPI;1251;361;27
ECU;IPI;21000;2280;9081582
ECU;IPI;300;1290;4994170
ECU;IPI;767;14326;57282654
ECU;IPI;22332;389425;26
ECU;IPI;1576;6014;33
ECU;IPI;530;613;7
ECU;IPI;130;4629;85
ECU;IPI;2143;22905;45
ECU;IPI;45;983;25
ECU;IPI;5639;35754;3
ECU;IPI;91;2301;38
ECU;IPI;6600;10608;42246755
ECU;IPI;4;65;48
ECU;IPI;16;333;84
ECU;IPI;100;381;1507525
ECU;IPI;150;426;1685579
ECU;IPI;20;1235;6
ECU;IPI;49;392;5
ECU;IPI;60;442;8
ECU;IPI;1128;78667;4
ECU;IPI;391;5304;91
ECU;IPI;835;21723;19
ECU;IPI;12;246;12
ECU;IPI;49;14865;88
ECU;IPI;95;147704;57
ECU;IPI;41;61818;8
ECU;IPI;1;21732;86700900
ECU;IPI;93;13689;49
ECU;IPI;758;4180;89
ECU;IPI;16;365;4
ECU;IPI;15;87;86
ECU;IPI;25000;6520;26011866
ECU;IPI;5100;10451;5
ECU;IPI;6350;11995;46438042
ECU;IPI;500;2975;11517563
ECU;IPI;25;172;29
ECU;IPI;222;1924;7
ECU;IPI;4050;21278;85056614
ECU;IPI;3374;14844;66
ECU;IPI;1050;2243;26
ECU;IPI;2210;3137;16
ECU;IPI;40600;66619;23
ECU;IPI;6505;18171;61
ECU;IPI;53100;109778;79
ECU;IPI;40562;104285;24
ECU;IPI;5387;48630;48
ECU;IPI;2500;5939;23752614
ECU;IPI;2693156;101074;9
ECU;IPI;3700;501;35
ECU;IPI;590;9047;35
ECU;IPI;528;1121;47
ECU;IPI;15060;6291;5
ECU;IPI;1985;5068;8
ECU;IPI;16664;76954;68
ECU;IPI;156;2365;44
ECU;IPI;4609;31765;34
ECU;IPI;1030;20102;78
ECU;IPI;1224;17387;26
ECU;IPI;13718;59240;46
ECU;IPI;7562;60496;241491193
ECU;IPI;171;1973483;7769566524
ECU;IPI;1;9927;39142458
ECU;IPI;498;861;54
ECU;IPI;34870;53351;1
ECU;IPI;225;947;25
ECU;IPI;150;604;99
ECU;IPI;9261;47376;64
ECU;IPI;3000;6300;25190613
ECU;IPI;630;6763;74
ECU;IPI;3200;8459;45
ECU;IPI;9189;25806;52
ECU;IPI;500;5459;98
ECU;IPI;3000;22815;5
ECU;IPI;181405;255815;3
ECU;IPI;3150;2362;5
ECU;IPI;120000;5800;23191358
ECU;IPI;101000;9521;9
ECU;IPI;159;455;64
ECU;IPI;14567;4263;5
ECU;IPI;200;816;3256558
ECU;IPI;4000;760;3013367
ECU;IPI;45;169;19
ECU;IPI;900;7400;28648730
ECU;IPI;4705;9502;9
ECU;IPI;68;110;91
ECU;IPI;500;1310;7
ECU;IPI;10;52;3
ECU;IPI;10;41;1
ECU;IPI;190;404;7
ECU;IPI;3000;22270;87196626
ECU;IPI;50;87;5
ECU;IPI;2152;42801;94
ECU;IPI;4000;23800;94170888
ECU;IPI;863;8577;13
ECU;IPI;25;237;74
ECU;IPI;270;3091;5
ECU;IPI;622;12141;31
ECU;IPI;50;214;853763
ECU;IPI;1099;16594;26
ECU;IPI;5999;28428;88
ECU;IPI;249;2608;4
ECU;IPI;322;4623;57
ECU;IPI;9;105;74
ECU;IPI;361;2733;48
ECU;IPI;807;5220;84
ECU;IPI;2889;13634;11
ECU;IPI;110;1104;96
ECU;IPI;519;2683;52
ECU;IPI;390;1263;6
ECU;IPI;40;188;8
ECU;IPI;2131;14383;2
ECU;IPI;5199;81219;6
ECU;IPI;5782;30795;86
ECU;IPI;19015;62399;78
ECU;IPI;3831;10154;14
ECU;IPI;2298;6787;52
ECU;IPI;632;1771;72
ECU;IPI;1753;4224;47
ECU;IPI;53941;136766;54
ECU;IPI;15428;38278;7
ECU;IPI;15786;41766;71
ECU;IPI;50;157;5
ECU;IPI;29601;87241;3
ECU;IPI;2865;9170;31
ECU;IPI;5;44;65
ECU;IPI;468;2845;44
ECU;IPI;11543;43684;47
ECU;IPI;112;359;76
ECU;IPI;11000;38875;155496501
ECU;IPI;91;134;38
ECU;IPI;500;640;76
ECU;IPI;1000;1725;6678251
ECU;IPI;18016;55472;93
ECU;IPI;5066;43510;68
ECU;IPI;650;1762;7045374
ECU;IPI;25;284;1133032
ECU;IPI;1590;3672;1
ECU;IPI;90;587;5
ECU;IPI;6000;5910;23631194
ECU;IPI;1000;1270;5066728
ECU;IPI;10500;11844;47358352
ECU;IPI;200;488;4
ECU;IPI;27382;64441;5
ECU;IPI;40;238;8
ECU;IPI;10;295;1166984
ECU;IPI;20;279;75
ECU;IPI;11120;39777;23
ECU;IPI;372;2786;28
ECU;IPI;2000;5529;22
ECU;IPI;925;10508;15
ECU;IPI;9;7;28
ECU;IPI;2232;12973;99
ECU;IPI;30818;165055;67
ECU;IPI;57;62;7
ECU;IPI;9387;919;93
ECU;IPI;2182955;200826;33
ECU;IPI;100;118;470766
ECU;IPI;2140;1425;6
ECU;IPI;13896;6733;8
ECU;IPI;300;927;3749918
ECU;IPI;25242;21912;2
ECU;IPI;3000;6150;24283521
ECU;IPI;1567;1758;49
ECU;IPI;20;356;1417770
ECU;IPI;79;1261;5043566
ECU;IPI;15;435;1741669
ECU;IPI;484;5838;23252112
ECU;IPI;5;2155;6
ECU;IPI;57;636;62
ECU;IPI;2;45;179241
ECU;IPI;19;5629;83
ECU;IPI;8;1119;4457144
ECU;IPI;24;640;2553312
ECU;IPI;4;383;1525546
ECU;IPI;5;92;1
ECU;IPI;165;500;94
ECU;IPI;107;2415;36
ECU;IPI;47;472;39
ECU;IPI;8;149;89
ECU;IPI;93;1505;92
ECU;IPI;102;718;29
ECU;IPI;176;1216;51
ECU;IPI;1010;5754;36
ECU;IPI;1;5;6
ECU;IPI;28;129;92
ECU;IPI;88;455;77
ECU;IPI;586;3028;59
ECU;IPI;80;589;3
ECU;IPI;212;1143;78
ECU;IPI;110;2581;6
ECU;IPI;84;305;74
ECU;IPI;161;497;3
ECU;IPI;146;590;2
ECU;IPI;1293;3911;18
ECU;IPI;320;2366;27
ECU;IPI;3342;41574;49
ECU;IPI;99;1108;99
ECU;IPI;495;6010;24050737
ECU;IPI;1137;13117;22
ECU;IPI;226;988;88
ECU;IPI;231;905;95
ECU;IPI;104;739;8
ECU;IPI;863;5172;91
ECU;IPI;6;54;13
ECU;IPI;516;1683;81
ECU;IPI;40;58;2
ECU;IPI;920;5162;84
ECU;IPI;13;111;28
ECU;IPI;84;326;8
ECU;IPI;13783;75007;13
ECU;IPI;845;4559;87
ECU;IPI;1686;13235;79
ECU;IPI;26;647;6
ECU;IPI;65;1560;6124201
ECU;IPI;789;15648;11
ECU;IPI;919;19324;55
ECU;IPI;1142;25700;8
ECU;IPI;1241;5342;62
ECU;IPI;195;1140;34
ECU;IPI;206;1245;9
ECU;IPI;969;7998;4
ECU;IPI;27;142;77
ECU;IPI;398;4594;59
ECU;IPI;95;461;1842742
ECU;IPI;13;136;543858
ECU;IPI;1;4;11
ECU;IPI;357;10196;5
ECU;IPI;886;44320;53
ECU;IPI;334;14339;4
ECU;IPI;1404;59035;94
ECU;IPI;424;20766;6
ECU;IPI;3508;74646;96
ECU;IPI;51;1053;4210840
ECU;IPI;713;12763;55
ECU;IPI;78;1066;4222751
ECU;IPI;4;42;64
ECU;IPI;337;3384;36
ECU;IPI;402;11517;44
ECU;IPI;169;3532;38
ECU;IPI;789;17669;51
ECU;IPI;80;1035;53
ECU;IPI;103;1862;57
ECU;IPI;264;4304;24
ECU;IPI;3392;66254;59
ECU;IPI;1513;31420;14
ECU;IPI;1368;25664;88
ECU;IPI;5328;94607;25
ECU;IPI;157;1438;67
ECU;IPI;170;3712;14764312
ECU;IPI;2954;54295;76
ECU;IPI;5805;92812;42
ECU;IPI;481;9708;11
ECU;IPI;11;55;95
ECU;IPI;118;743;97
ECU;IPI;24;152;72
ECU;IPI;48;245;6
ECU;IPI;40;1760;7009200
ECU;IPI;60;2479;18
ECU;IPI;56;413;76
ECU;IPI;10;71;82
ECU;IPI;72;1911;6
ECU;IPI;252;4651;8
ECU;IPI;87;1093;4367245
ECU;IPI;530;5103;20350508
ECU;IPI;1248;21016;32
ECU;IPI;1196;8175;32695340
ECU;IPI;7;1543;43
ECU;IPI;6;54;215055
ECU;IPI;92;677;97
ECU;IPI;20;70;8
ECU;IPI;5;1523;89
ECU;IPI;1700;510;2031406
ECU;IPI;50;1065;4248870
ECU;IPI;215;511;56
ECU;IPI;164;2476;7
ECU;IPI;1038;15945;48
ECU;IPI;5;7;35
ECU;IPI;347;550;63
ECU;IPI;8;18;32
ECU;IPI;2258;54385;87
ECU;IPI;10;3;45
ECU;IPI;1;43421;5
ECU;IPI;36;52;92
ECU;IPI;6000;6480;25806600
ECU;IPI;10;37;1
ECU;IPI;55;366;65
ECU;IPI;100;1275;5099885
ECU;IPI;30;38;22
ECU;IPI;9;286;83
ECU;IPI;12;330;1319970
ECU;IPI;10;848;42
ECU;IPI;36;91;72
ECU;IPI;1;281104;23
ECU;IPI;30;321;1270119
ECU;IPI;400;6551;58
ECU;IPI;126;1969;1
ECU;IPI;9398;176405;92
ECU;IPI;213;27194;86
ECU;IPI;10;427;21
ECU;IPI;378;26001;101805095
ECU;IPI;9;63;250938
ECU;IPI;11328;36023;4
ECU;IPI;21600;25272;96590847
ECU;IPI;810;3086;1
ECU;IPI;13976;62164;62
ECU;IPI;5497;25113;24
ECU;IPI;440;41843;163833337
ECU;IPI;230;4397;6
ECU;IPI;556;5292;6
ECU;IPI;12800;48111;183882647
ECU;IPI;418;1174;8
ECU;IPI;4300;11895;95
ECU;IPI;1244;4521;6
ECU;IPI;22167;106557;11
ECU;IPI;15605;52642;66
ECU;IPI;18895;63688;53
ECU;IPI;28253;86861;12
ECU;IPI;307;1424;5442599
ECU;IPI;655;2842;84
ECU;IPI;408;10546;8
ECU;IPI;204;1188;81
ECU;IPI;2544;9619;5
ECU;IPI;27700;11084;8
ECU;IPI;2880;9930;37952956
ECU;IPI;2300;3987;15238513
ECU;IPI;26200;13738;53790177
ECU;IPI;2400;4253;85
ECU;IPI;1600;4310;56
ECU;IPI;24310;11752;8
ECU;IPI;3300;7920;31607769
ECU;IPI;1663;18091;8
ECU;IPI;780;1840;8
ECU;IPI;387;81862;11
ECU;IPI;293;69297;9
ECU;IPI;180;9540;36462357
ECU;IPI;83;24951;5
ECU;IPI;22;41266;165040478
ECU;IPI;12;1874;7494931
ECU;IPI;382;4547;14
ECU;IPI;791337;37192;7
ECU;IPI;3600;487;8
ECU;IPI;700;5572;21816775
ECU;IPI;9;155178;611871509
ECU;IPI;57;639757;2522581044
ECU;IPI;6;74082;292107548
ECU;IPI;2000;4258;61
ECU;IPI;3644;9909;26
ECU;IPI;47030;56348;2
ECU;IPI;75;4;5
ECU;IPI;181;520;62
ECU;IPI;252;815;43
ECU;IPI;325;1657;86
ECU;IPI;204;420;49
ECU;IPI;25;177;75
ECU;IPI;450;441;1759978
ECU;IPI;190;404;7
ECU;IPI;200;376;1500570
ECU;IPI;600;1662;6632842
ECU;IPI;31;273;11
ECU;IPI;10;242;9
ECU;IPI;833;11882;1
ECU;IPI;175;749;2989169
ECU;IPI;30;160;8
ECU;IPI;40;438;4
ECU;IPI;1080;3181;74
ECU;IPI;44373;112266;37
ECU;IPI;145;413;28
ECU;IPI;960;2816;78
ECU;IPI;170;483;36
ECU;IPI;50731;143006;34
ECU;IPI;14768;50472;92
ECU;IPI;7450;38752;35
ECU;IPI;235;839;52
ECU;IPI;17568;50485;75
ECU;IPI;1028;2933;78
ECU;IPI;40;445;6
ECU;IPI;4120;19937;15
ECU;IPI;182;268;77
ECU;IPI;50;469;1886885
ECU;IPI;1600;6394;52
ECU;IPI;10;104;3
ECU;IPI;111;590;52
ECU;IPI;2000;2540;10136835
ECU;IPI;18900;21319;2
ECU;IPI;8387;17144;42
ECU;IPI;20;308;2
ECU;IPI;1000;2240;8939571
ECU;IPI;10;200;2
ECU;IPI;430;3418;5
ECU;IPI;4160;21332;81716332
ECU;IPI;2;1;4
ECU;IPI;2810;17578;2
ECU;IPI;502348;22427;14
ECU;IPI;14;252;1007740
ECU;IPI;6;108;431839
ECU;IPI;11;110;439937
ECU;IPI;73;400;1596352
ECU;IPI;15;133;8
ECU;IPI;0;3;2
ECU;IPI;30492;47155;77
ECU;IPI;15732;30630;66
ECU;IPI;9;270;1079597
ECU;IPI;202;3192;12764679
ECU;IPI;20;280;1119840
ECU;IPI;114;1272;5086778
ECU;IPI;2;24;95964
ECU;IPI;223;2568;10269597
ECU;IPI;37;444;1775404
ECU;IPI;46;926;3703029
ECU;IPI;14;364;1455792
ECU;IPI;10;240;959863
ECU;IPI;30;90;359948
ECU;IPI;12;528;2111699
ECU;IPI;181;11715;46844742
ECU;IPI;29;957;3826604
ECU;IPI;51;1612;6445984
ECU;IPI;92;2440;9756364
ECU;IPI;18;330;1319508
ECU;IPI;1;19;75971
ECU;IPI;55;1297;5186067
ECU;IPI;1483;21971;42
ECU;IPI;32;605;2419536
ECU;IPI;8;160;639761
ECU;IPI;23;230;919868
ECU;IPI;1;25;9
ECU;IPI;25;532;5
ECU;IPI;50;96;366916
ECU;IPI;36;80;1
ECU;IPI;1092;207772;92
ECU;IPI;7;2979;11385886
ECU;IPI;150;2714;43
ECU;IPI;6;85;61
ECU;IPI;31;195;4
ECU;IPI;9;18;9
ECU;IPI;68;207;32
ECU;IPI;12;22;8
ECU;IPI;20;24;66
ECU;IPI;84;12;6
ECU;IPI;84;252;1005701
ECU;IPI;84;252;1005701
ECU;IPI;1;60;239965
ECU;IPI;576;964;8
ECU;IPI;344;1743;57
ECU;IPI;248;2829;48
ECU;IPI;199;2933;7
ECU;IPI;4081;22356;1
ECU;IPI;2193;8714;26
ECU;IPI;3000;9300;37115184
ECU;IPI;495;3648;43
ECU;IPI;1895;20277;80231222
ECU;IPI;3213;14132;56289875
ECU;IPI;2505;14485;5
ECU;IPI;446;5563;96
ECU;IPI;90680;11407;44859054
ECU;IPI;128540;48898;2
ECU;IPI;20000;5828;23303316
ECU;IPI;302;1862;4
ECU;IPI;2159;21546;4
ECU;IPI;569;5624;8
ECU;IPI;4349;10320;94
ECU;IPI;1071;1890;84
ECU;IPI;33000;30091;118860822
ECU;IPI;50;1630;5
ECU;IPI;1700;15198;59584965
ECU;IPI;820;4658;18359543
ECU;IPI;1966;3734;64
ECU;IPI;9792;16401;6
ECU;IPI;5998;18801;67
ECU;IPI;9200;2904;11589515
ECU;IPI;1000;485;1931827
ECU;IPI;6;101;86
ECU;IPI;444;14129;92
ECU;IPI;114;3390;13410433
ECU;IPI;50;427;64
ECU;IPI;2876;16203;48
ECU;IPI;996;9001;48
ECU;IPI;7895;46835;12
ECU;IPI;6008;38020;42
ECU;IPI;92;216;65
ECU;IPI;5065;21278;46
ECU;IPI;216;718;41
ECU;IPI;570;18036;2
ECU;IPI;8710;133850;4
ECU;IPI;3203;40900;86
ECU;IPI;25;91;8
ECU;IPI;22;118;54
ECU;IPI;92870;115708;57
ECU;IPI;332;938;62
ECU;IPI;5250;68050;272098605
ECU;IPI;904;13638;89
ECU;IPI;689;8020;53
ECU;IPI;17940;4371;97
ECU;IPI;203400;9462;2
ECU;IPI;150;6550;26089632
ECU;IPI;1080;2373;12
ECU;IPI;240;686;4
ECU;IPI;246300;3825;41
ECU;IPI;500;90;359865
ECU;IPI;108643;36158;84
ECU;IPI;1269;12274;48643492
ECU;IPI;39115;7696;8
ECU;IPI;213;5208;81
ECU;IPI;1800;4140;16656089
ECU;IPI;396;7569;1
ECU;IPI;30;1310;62
ECU;IPI;340;3338;97
ECU;IPI;14;224;31
ECU;IPI;413;3264;8
ECU;IPI;44;1320;5339690
ECU;IPI;337;1819;8
ECU;IPI;48;149;72
ECU;IPI;177;551;48
ECU;IPI;44;367;14
ECU;IPI;84;590;55
ECU;IPI;59;332;94
ECU;IPI;4449;21605;5
ECU;IPI;5380;29352;48
ECU;IPI;4;51;96
ECU;IPI;55;367;2
ECU;IPI;3;56;97
ECU;IPI;1203;18324;73057655
ECU;IPI;6;71;94
ECU;IPI;34;491;7
ECU;IPI;5;129;95
ECU;IPI;472;5603;8
ECU;IPI;489;6722;46
ECU;IPI;4;89;96
ECU;IPI;764;8501;1
ECU;IPI;193;2009;13
ECU;IPI;106;763;2
ECU;IPI;7852;98685;38
ECU;IPI;1;14;99
ECU;IPI;5285;65513;21
ECU;IPI;1040;12134;9
ECU;IPI;1567;10764;4
ECU;IPI;519;6146;47
ECU;IPI;423;2094;3
ECU;IPI;306;3642;97
ECU;IPI;116;927;55
ECU;IPI;36;246;26
ECU;IPI;1;22;83
ECU;IPI;215;224;75
ECU;IPI;1917;17348;65
ECU;IPI;45;560;83
ECU;IPI;36;603;64
ECU;IPI;13;211;82
ECU;IPI;731;16163;19
ECU;IPI;692;9774;5
ECU;IPI;680;19414;76214898
ECU;IPI;20;354;5
ECU;IPI;58052;10587;85
ECU;IPI;2200;2024;8008482
ECU;IPI;600;285;1127425
ECU;IPI;6358;23684;94336924
ECU;IPI;5916;7809;12
ECU;IPI;11611;21930;86771746
ECU;IPI;3200;20704;82627179
ECU;IPI;3631;31486;3
ECU;IPI;1230;19532;4
ECU;IPI;318;1575;6297653
ECU;IPI;25840;5426;4
ECU;IPI;92;403;2
ECU;IPI;1482;5524;8
ECU;IPI;4;39;2
ECU;IPI;1092;19603;2
ECU;IPI;432;4922;4
ECU;IPI;2258;1354;8
ECU;IPI;11259;1829;66
ECU;IPI;229;7040;2
ECU;IPI;288;492;48
ECU;IPI;24;694;8
ECU;IPI;1;26000;103961260
ECU;IPI;726;10889;99
ECU;IPI;35;3955;15648985
ECU;IPI;10;755;2885647
ECU;IPI;116;6628;59
ECU;IPI;200;645;22
ECU;IPI;35104;9853;98
ECU;IPI;32;1434;8
ECU;IPI;8;332;1299922
ECU;IPI;102;1323;68
ECU;IPI;195;1505;75
ECU;IPI;18144;40096;159708382
ECU;IPI;23400;39217;2
ECU;IPI;32976;34695;84
ECU;IPI;2580;33074;92
ECU;IPI;1470;22881;91510957
ECU;IPI;80000;29800;118132628
ECU;IPI;34600;52592;208047641
ECU;IPI;50;314;1242422
ECU;IPI;43575;162265;4
ECU;IPI;3;5550;21960018
ECU;IPI;78991210;61912115;2
ECU;IPI;100;904;3564359
ECU;IPI;857;2877;3
ECU;IPI;397;2083;88
ECU;IPI;60;99;6
ECU;IPI;8000;22320;89267277
ECU;IPI;15000;19200;76789056
ECU;IPI;100;286;51
ECU;IPI;1950;9457;5
ECU;IPI;250;332;5
ECU;IPI;110;1167;8
ECU;IPI;20;115;6
ECU;IPI;20;251;2
ECU;IPI;25;324;75
ECU;IPI;4010;8945;68
ECU;IPI;125;1583;71
ECU;IPI;2396;14956;58
ECU;IPI;170;1467;94
ECU;IPI;2800;6496;25201788
ECU;IPI;4282;20337;6
ECU;IPI;0;84;35
ECU;IPI;489;4476;11
ECU;IPI;3;204;14
ECU;IPI;5;82;56
ECU;IPI;200;288;59
ECU;IPI;8;426;59
ECU;IPI;5;186;73
ECU;IPI;14;259;41
ECU;IPI;265;7454;48
ECU;IPI;5218;102120;39
ECU;IPI;2525;5545;62
ECU;IPI;12466;27382;89
ECU;IPI;7435;16331;41
ECU;IPI;2078;4565;23
ECU;IPI;1550;9381;5
ECU;IPI;340;1413;6
ECU;IPI;105;570;83
ECU;IPI;1648;7094;64
ECU;IPI;1020;3192;6
ECU;IPI;14196;39908;71
ECU;IPI;516;3597;19
ECU;IPI;25000;26670;105526789
ECU;IPI;24750;27967;5
ECU;IPI;22;242;2
ECU;IPI;300;3448;79
ECU;IPI;1;36;143946
ECU;IPI;13;783;9
ECU;IPI;3;66;13
ECU;IPI;453636;34489;42
ECU;IPI;20000;7109;7
ECU;IPI;20000;4347;9
ECU;IPI;17378;10351;9
ECU;IPI;384;134;4
ECU;IPI;835;6492;9
ECU;IPI;50100;2397;3
ECU;IPI;84950;19488;5
ECU;IPI;12;46;34
ECU;IPI;10365;21252;42
ECU;IPI;50;53;92
ECU;IPI;1;450;1780542
ECU;IPI;8858;41476;74
ECU;IPI;100;810;3135874
ECU;IPI;20;132;527803
ECU;IPI;100;775;3135045
ECU;IPI;22;1600;66
ECU;IPI;874;4378;42
ECU;IPI;6800;1608;6504713
ECU;IPI;1852;24735;77
ECU;IPI;92;5100;20399541
ECU;IPI;14592;24319;3
ECU;IPI;1646;5184;96
